_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16
13572,41,Abigail Cook,19,Orthodontic Wax,Oral Care,upi,6,1.99,2024-02-01T06:36:28.000-08:00,United States of America,Phoenix,www.chemistwarehouse.com.au,73632489,1,payment successful
13573,19,Amelia Scott,85,Sinus Rinse,"Ear, Nose, and Throat Care",card,6,9.99,2024-08-17T20:34:13.000-07:00,Netherlands,Rotterdam,www.cvs.com,89981280,0,billing address incorrect
13574,18,William King,29,Dry Shampoo,Hair Care,wallet,9,6.49,2024-04-19T17:32:15.000-07:00,Italy,Milan,www.pillpack.com,73319703,1,payment successful
13575,20,Benjamin Green,112,Anti-Nausea Liquid,Digestive Health and Nausea,wallet,1,8.99,2024-12-13T03:34:11.000-08:00,Japan,Osaka,www.expresspharmacy.co.uk,94755946,1,payment successful
13576,36,Samuel Stewart,58,Hearing Aid Tubing,Hearing Devices and Amplifiers,card,3,580.0,2024-01-02T15:28:25.000-08:00,France,Toulouse,www.cvs.com,69554986,1,payment successful
13577,32,Aiden Parker,39,Foot Deodorant,Foot Care,wallet,4,6.49,2024-10-09T09:16:14.000-07:00,Canada,Calgary,www.expresspharmacy.co.uk,45089414,1,payment successful
13578,18,William King,20,Interdental Brushes,Oral Care,card,9,4.49,2024-04-17T09:13:25.000-07:00,Italy,Milan,www.walgreens.com,92783381,1,payment successful
13579,38,Mason Morris,100,Pain Relief Tablets,Pain Relief and Management,internet banking,4,8.99,2024-11-17T00:39:24.000-08:00,Italy,Turin,www.drugstore.com,78634612,1,payment successful
13580,39,Zoe Rogers,118,Cholesterol Test Kit,Home Tests and Monitoring,internet banking,3,19.99,2024-08-17T19:03:12.000-07:00,Netherlands,The Hague,www.mysmartpharmacy.com,98496530,1,payment successful
13581,5,Emily Davis,54,Hearing Aid Cleaning Kit,Hearing Devices and Amplifiers,card,9,540.0,2024-01-03T05:10:45.000-08:00,Germany,Berlin,www.chemistwarehouse.com.au,62857060,1,payment successful
13582,28,Sebastian Roberts,18,Tongue Cleaner,Oral Care,card,1,2.49,2024-12-16T16:07:12.000-08:00,Italy,Naples,www.chemistdirect.co.uk,33413599,1,payment successful
13583,50,Gabriel Howard,137,Thumb Brace,Supports and Braces,upi,7,8.99,2024-07-08T01:19:27.000-07:00,Japan,Fukuoka,www.amazon.com/pharmacy,50436278,1,payment successful
13584,23,XXXXXXXX,47,Beard Trimmer,"",wallet,7,19.99,2024-09-25T09:55:33.000-07:00,ROGUEROGUE,Birmingham,www.healthmart.com,61358325,1,""
13585,28,Sebastian Roberts,150,Hip Support,Supports and Braces,card,9,17.99,2024-08-30T12:54:13.000-07:00,Italy,Naples,www.drugstore.com,11296587,1,payment successful
13586,20,Benjamin Green,135,Shoulder Support,Supports and Braces,card,8,14.99,2024-05-01T23:53:35.000-07:00,Japan,Osaka,www.cvs.com,56922213,1,payment successful
13587,12,Ethan Clark,127,Insulin Syringes,Diabetes Management,card,6,19.99,2024-05-05T23:20:48.000-07:00,Canada,Vancouver,www.walgreens.com,19787566,1,payment successful
13588,30,Matthew Phillips,78,Body Scrub,Bath and Body,card,9,7.99,2024-12-15T18:08:40.000-08:00,Japan,Kyoto,www.amazon.com/pharmacy,58943343,1,payment successful
13589,32,Aiden Parker,19,Orthodontic Wax,Oral Care,wallet,2,1.99,2024-07-11T11:29:33.000-07:00,Canada,Calgary,www.pillpack.com,10368200,1,payment successful
13590,33,Scarlett Evans,141,Heel Cups,Supports and Braces,card,2,7.99,2024-09-02T00:07:06.000-07:00,United Kingdom,Liverpool,www.mysmartpharmacy.com,58327282,0,insufficient credit
13591,32,Aiden Parker,17,Dental Picks,Oral Care,card,3,3.99,2024-08-23T01:11:26.000-07:00,Canada,Calgary,www.riteaid.com,53072921,1,payment successful
13592,32,Aiden Parker,57,Hearing Aid Wax Guards,Hearing Devices and Amplifiers,card,6,570.0,2024-11-22T10:09:29.000-08:00,Canada,Calgary,www.1mg.com,56415885,1,payment successful
13593,17,Charlotte Young,47,Beard Trimmer,Shaving and Grooming,card,3,19.99,2024-12-19T03:45:44.000-08:00,Spain,Barcelona,www.iherb.com,69374447,1,payment successful
13594,12,Ethan Clark,45,Shaving Brush,Shaving and Grooming,card,7,7.99,2024-01-21T08:28:45.000-08:00,Canada,Vancouver,www.britishpharmacy.co.uk,48797480,1,payment successful
13595,23,Evelyn Gonzalez,124,Psoriasis Treatment,Skin Ailments,wallet,1,12.99,2024-06-06T04:57:23.000-07:00,United Kingdom,Birmingham,www.medicalnewstoday.com/pharmacy,31601879,1,payment successful
13596,25,Grace Carter,52,Hearing Amplifier,Hearing Devices and Amplifiers,wallet,3,520.0,2024-04-22T22:51:09.000-07:00,Germany,Frankfurt,www.goodrx.com,57485037,1,payment successful
13597,3,Alice Johnson,135,Shoulder Support,Supports and Braces,wallet,7,14.99,2024-12-18T03:20:56.000-08:00,United Kingdom,London,www.medicalnewstoday.com/pharmacy,29395837,1,payment successful
13598,31,Ella Campbell,1,Redness Eye Drops,Eye Care,internet banking,5,6.3,2024-07-24T23:43:23.000-07:00,United States of America,Houston,www.riteaid.com,44496759,1,payment successful
13599,31,Ella Campbell,146,Hernia Belt,Supports and Braces,wallet,2,24.99,2024-06-01T16:14:31.000-07:00,United States of America,Houston,www.cvs.com,39439164,1,payment successful
13600,42,Elijah Morgan,80,Shower Gel,Bath and Body,wallet,3,4.99,2024-02-17T19:16:58.000-08:00,Canada,Ottawa,www.walgreens.com,29657864,1,payment successful
13601,20,Benjamin Green,136,Finger Splint,Supports and Braces,wallet,5,6.99,2024-10-25T08:12:16.000-07:00,Japan,Osaka,www.britishpharmacy.co.uk,62171306,1,payment successful
13602,16,Noah Allen,88,Flu Relief Tablets,"Cough, Cold, and Flu",wallet,6,9.99,2024-06-26T04:22:00.000-07:00,France,Lyon,www.iherb.com,89966397,1,payment successful
13603,28,Sebastian Roberts,137,Thumb Brace,Supports and Braces,wallet,1,8.99,2024-07-28T21:52:53.000-07:00,Italy,Naples,www.cvs.com,80836394,1,payment successful
13604,48,Luke Richardson,46,Electric Shaver,Shaving and Grooming,card,5,29.99,2024-11-24T01:03:27.000-08:00,Italy,Florence,www.pharmacytimes.com,76309480,1,payment successful
13605,11,Mia Harris,54,Hearing Aid Cleaning Kit,Hearing Devices and Amplifiers,card,8,540.0,2024-03-28T15:49:47.000-07:00,United States of America,Los Angeles,www.chemistwarehouse.com.au,86847297,1,payment successful
13606,46,Dylan Rivera,38,Foot Lotion,Foot Care,wallet,9,7.99,2024-04-20T02:53:29.000-07:00,France,Nice,www.goodrx.com,46368983,1,payment successful
13607,22,Alexander Baker,124,Psoriasis Treatment,Skin Ailments,card,9,12.99,2024-07-11T15:36:26.000-07:00,Canada,Montreal,www.expresspharmacy.co.uk,44576087,1,payment successful
13608,22,Alexander Baker,50,Mustache Wax,Shaving and Grooming,card,9,5.49,2024-09-03T03:25:39.000-07:00,Canada,Montreal,www.chemistwarehouse.com.au,66403450,1,payment successful
13609,8,James Anderson,82,Nasal Spray,"Ear, Nose, and Throat Care",wallet,7,7.99,2024-12-11T02:41:18.000-08:00,Italy,Rome,www.walgreens.com,47691923,1,payment successful
13610,18,William King,138,Calf Support,Supports and Braces,wallet,2,9.99,2024-11-11T18:18:40.000-08:00,Italy,Milan,www.walmart.com/pharmacy,89956094,0,bank refused to authorize transaction
13611,21,Harper Adams,3,Eye Itch Relief Pills,Eye Care,wallet,5,24.99,2024-03-15T23:29:17.000-07:00,United States of America,Chicago,www.healthmart.com,81845986,1,payment successful
13612,18,William King,88,Flu Relief Tablets,"Cough, Cold, and Flu",card,7,9.99,2024-12-10T04:23:30.000-08:00,Italy,Milan,www.britishpharmacy.co.uk,91170820,1,payment successful
13613,39,Zoe Rogers,129,Glucose Tablets,Diabetes Management,wallet,4,4.99,2024-03-19T13:15:08.000-07:00,Netherlands,The Hague,www.safeway.com/pharmacy,10712706,1,payment successful
13614,30,Matthew Phillips,63,Sunburn Relief Spray,Sun Care,wallet,6,9.99,2024-08-15T13:02:05.000-07:00,Japan,Kyoto,www.chemistwarehouse.com.au,53723530,0,insufficient funds
13615,40,Logan Reed,87,Cold Medicine,"Cough, Cold, and Flu",wallet,6,7.99,2024-11-20T13:47:02.000-08:00,Japan,Nagoya,www.expresspharmacy.co.uk,36921163,1,payment successful
13616,28,Sebastian Roberts,114,Pregnancy Test,Home Tests and Monitoring,internet banking,3,12.99,2024-10-28T09:37:41.000-07:00,Italy,Naples,www.mysmartpharmacy.com,74718219,0,insufficient credit
13617,28,Sebastian Roberts,96,Pain Relief Cream,Pain Relief and Management,card,9,12.99,2024-05-31T18:18:47.000-07:00,Italy,Naples,www.safeway.com/pharmacy,24461850,1,payment successful
13618,39,Zoe Rogers,20,Interdental Brushes,Oral Care,upi,1,4.49,2024-04-25T12:45:18.000-07:00,Netherlands,The Hague,www.cvs.com,85268921,1,payment successful
13619,26,Henry Mitchell,139,Compression Socks,Supports and Braces,wallet,8,12.99,2024-05-05T15:13:58.000-07:00,France,Marseille,www.cvs.com,37463276,1,payment successful
13620,38,Mason Morris,135,Shoulder Support,Supports and Braces,card,1,14.99,2024-05-28T18:11:07.000-07:00,Italy,Turin,www.amazon.com/pharmacy,21745535,1,payment successful
13621,42,Elijah Morgan,27,Hair Oil,Hair Care,upi,7,10.99,2024-01-26T19:14:08.000-08:00,Canada,Ottawa,www.walgreens.com,58028486,0,insufficient funds
13622,33,Scarlett Evans,5,Eye Patch,Eye Care,card,1,6.99,2024-03-03T18:56:31.000-08:00,United Kingdom,Liverpool,www.chemistwarehouse.com.au,47819633,0,billing address incorrect
13623,23,Evelyn Gonzalez,39,Foot Deodorant,Foot Care,card,5,6.49,2024-12-15T05:25:04.000-08:00,United Kingdom,Birmingham,www.walgreens.com,56561569,1,payment successful
13624,49,Hannah Cox,24,Hair Spray,Hair Care,wallet,2,7.99,2024-06-14T08:19:33.000-07:00,Netherlands,Eindhoven,www.walmart.com/pharmacy,36949851,1,payment successful
13625,12,Ethan Clark,5,Eye Patch,Eye Care,wallet,4,6.99,2024-12-27T03:32:19.000-08:00,Canada,Vancouver,www.riteaid.com,83900661,0,payment method not accepted at merchant
13626,33,Scarlett Evans,25,Hair Mousse,Hair Care,card,8,8.99,2024-12-20T20:13:48.000-08:00,United Kingdom,Liverpool,www.pillpack.com,74971478,1,payment successful
13627,35,Chloe Collins,50,Mustache Wax,Shaving and Grooming,wallet,9,5.49,2024-08-30T07:56:34.000-07:00,Germany,Hamburg,www.cvs.com,53092640,1,payment successful
13628,8,James Anderson,56,Hearing Aid Drying Box,Hearing Devices and Amplifiers,wallet,4,560.0,2024-04-18T23:22:37.000-07:00,Italy,Rome,www.healthmart.com,51839150,1,payment successful
13629,30,Matthew Phillips,125,Acne Treatment Gel,Skin Ailments,wallet,3,8.99,2024-12-14T03:28:50.000-08:00,Japan,Kyoto,www.walmart.com/pharmacy,77289503,1,payment successful
13630,25,Grace Carter,121,Nicotine Lozenges,Stop Smoking,wallet,3,19.99,2024-07-11T09:58:36.000-07:00,Germany,Frankfurt,www.healthmart.com,74499930,1,payment successful
13631,2,Jane Smith,91,Chest Rub,"Cough, Cold, and Flu",card,8,5.99,2024-09-19T09:42:41.000-07:00,Canada,Toronto,www.pillpack.com,80111510,1,payment successful
13632,5,Emily Davis,22,Conditioner,Hair Care,upi,1,6.99,2024-05-18T09:25:01.000-07:00,Germany,Berlin,www.walgreens.com,22072570,0,payment method not accepted at merchant
13633,13,Ava Lewis,14,Dental Floss,Oral Care,card,3,2.79,2024-10-12T18:37:41.000-07:00,United Kingdom,Manchester,www.goodrx.com,81586509,1,payment successful
13634,41,Abigail Cook,70,Incontinence Wipes,Incontinence,upi,1,5.99,2024-05-11T08:00:58.000-07:00,United States of America,Phoenix,www.chemistwarehouse.com.au,42835650,0,payment method not accepted at merchant
13635,23,Evelyn Gonzalez,135,Shoulder Support,Supports and Braces,wallet,6,14.99,2024-03-27T01:31:47.000-07:00,United Kingdom,Birmingham,www.1mg.com,72392257,1,payment successful
13636,33,Scarlett Evans,95,Vapor Inhaler,"Cough, Cold, and Flu",wallet,9,4.49,2024-04-05T11:51:46.000-07:00,United Kingdom,Liverpool,www.chemistwarehouse.com.au,54300504,1,payment successful
13637,25,Grace Carter,150,Hip Support,Supports and Braces,wallet,2,17.99,2024-12-11T20:00:59.000-08:00,Germany,Frankfurt,www.cvs.com,94837421,1,payment successful
13638,22,Alexander Baker,105,Hydrocortisone Cream,First Aid,wallet,1,5.99,2024-07-13T19:12:27.000-07:00,Canada,Montreal,www.britishpharmacy.co.uk,25546860,1,payment successful
13639,11,Mia Harris,2,Lubricating Eye Drops,Eye Care,card,2,9.99,2024-04-03T21:11:14.000-07:00,United States of America,Los Angeles,www.britishpharmacy.co.uk,85807524,1,payment successful
13640,26,Henry Mitchell,116,Glucose Meter,Home Tests and Monitoring,wallet,7,24.99,2024-08-28T12:11:47.000-07:00,France,Marseille,www.walgreens.com,20018555,1,payment successful
13641,13,Ava Lewis,55,Hearing Aid Domes,Hearing Devices and Amplifiers,upi,8,550.0,2024-08-11T01:47:28.000-07:00,United Kingdom,Manchester,www.expresspharmacy.co.uk,36692903,1,payment successful
13642,18,William King,38,Foot Lotion,Foot Care,internet banking,9,7.99,2024-05-31T21:17:38.000-07:00,Italy,Milan,www.drugstore.com,34417717,1,payment successful
13643,3,Alice Johnson,14,Dental Floss,Oral Care,wallet,2,2.79,2024-06-07T13:40:17.000-07:00,United Kingdom,London,www.walgreens.com,48829764,1,payment successful
13644,31,Ella Campbell,71,Sanitary Pads,Feminine Care,upi,1,5.99,2024-01-16T02:52:06.000-08:00,United States of America,Houston,www.riteaid.com,13604383,1,payment successful
13645,13,Ava Lewis,60,Hearing Aid Dehumidifier,Hearing Devices and Amplifiers,wallet,9,600.0,2024-03-22T01:17:14.000-07:00,United Kingdom,Manchester,www.alldaychemist.com,74131574,1,payment successful
13646,45,Avery Bailey,22,Conditioner,Hair Care,card,9,6.99,2024-09-21T21:44:17.000-07:00,Germany,Cologne,www.pillpack.com,29839664,1,payment successful
13647,2,Jane Smith,112,Anti-Nausea Liquid,Digestive Health and Nausea,card,2,8.99,2024-08-09T18:00:19.000-07:00,Canada,Toronto,www.alldaychemist.com,90760076,1,payment successful
13648,31,Ella Campbell,61,Sunscreen Lotion,Sun Care,wallet,7,15.99,2024-07-15T12:18:43.000-07:00,United States of America,Houston,www.mysmartpharmacy.com,96971416,1,payment successful
13649,24,Daniel Nelson,45,Shaving Brush,Shaving and Grooming,internet banking,8,7.99,2024-11-13T00:30:21.000-08:00,Australia,Brisbane,www.pharmacytimes.com,54573032,1,payment successful
13650,26,Henry Mitchell,52,Hearing Amplifier,Hearing Devices and Amplifiers,card,1,520.0,2024-12-19T13:12:32.000-08:00,France,Marseille,www.1mg.com,79049386,1,payment successful
13651,36,Samuel Stewart,72,Tampons,Feminine Care,wallet,3,6.99,2024-12-20T05:07:14.000-08:00,France,Toulouse,www.mysmartpharmacy.com,42347701,1,payment successful
13652,23,Evelyn Gonzalez,74,Menstrual Cup,Feminine Care,upi,2,19.99,2024-09-18T04:25:10.000-07:00,United Kingdom,Birmingham,www.safeway.com/pharmacy,83838877,1,payment successful
13653,20,Benjamin Green,137,Thumb Brace,Supports and Braces,wallet,8,8.99,2024-12-15T18:21:02.000-08:00,Japan,Osaka,www.medicalnewstoday.com/pharmacy,35599299,1,payment successful
13654,21,Harper Adams,121,Nicotine Lozenges,Stop Smoking,internet banking,1,19.99,2024-07-01T16:43:36.000-07:00,United States of America,Chicago,www.pillpack.com,70244170,1,payment successful
13655,39,Zoe Rogers,113,Stool Softener,Digestive Health and Nausea,card,4,5.99,2024-11-15T04:10:58.000-08:00,Netherlands,The Hague,www.cvs.com,95024338,1,payment successful
13656,22,Alexander Baker,53,Hearing Aid Batteries,Hearing Devices and Amplifiers,wallet,7,530.0,2024-12-28T16:00:24.000-08:00,Canada,Montreal,www.mysmartpharmacy.com,85168363,1,payment successful
13657,31,Ella Campbell,17,Dental Picks,Oral Care,card,9,3.99,2024-06-11T12:26:56.000-07:00,United States of America,Houston,www.cvs.com,72559276,1,payment successful
13658,6,David Wilson,92,Throat Spray,"Cough, Cold, and Flu",internet banking,4,4.99,2024-12-11T01:50:50.000-08:00,France,Paris,www.walgreens.com,47093751,1,payment successful
13659,9,Olivia Thomas,141,Heel Cups,Supports and Braces,wallet,3,7.99,2024-07-25T05:16:28.000-07:00,Netherlands,Amsterdam,www.alldaychemist.com,41560023,1,payment successful
13660,19,Amelia Scott,64,Sunscreen Spray,Sun Care,upi,4,14.99,2024-10-22T20:32:21.000-07:00,Netherlands,Rotterdam,www.1mg.com,85362630,1,payment successful
13661,18,William King,136,Finger Splint,Supports and Braces,upi,6,6.99,2024-10-29T00:03:55.000-07:00,Italy,Milan,www.pharmacytimes.com,73373915,1,payment successful
13662,13,Ava Lewis,62,After Sun Gel,Sun Care,card,8,12.99,2024-01-23T19:10:51.000-08:00,United Kingdom,Manchester,www.walgreens.com,17345498,1,payment successful
13663,34,Jack Edwards,7,Lens Wipes,Eye Care,wallet,3,11.99,2024-06-26T03:44:27.000-07:00,Australia,Perth,www.drugstore.com,30400226,1,payment successful
13664,5,Emily Davis,54,Hearing Aid Cleaning Kit,Hearing Devices and Amplifiers,wallet,4,540.0,2024-04-18T14:15:24.000-07:00,Germany,Berlin,www.pharmacytimes.com,31728786,1,payment successful
13665,24,Daniel Nelson,18,Tongue Cleaner,Oral Care,wallet,9,2.49,2024-06-02T09:46:19.000-07:00,Australia,Brisbane,www.pharmacytimes.com,14068578,1,payment successful
13666,11,Mia Harris,111,Laxatives,Digestive Health and Nausea,wallet,3,6.99,2024-10-10T12:48:42.000-07:00,United States of America,Los Angeles,www.walgreens.com,19302188,1,payment successful
13667,38,----////----,12,Toothbrush,----////----,card,7,1.99,2024-12-28T00:04:50.000-08:00,"",Turin,www.iherb.com,56086247,1,----////----
13668,17,Charlotte Young,120,Nicotine Patches,Stop Smoking,wallet,7,29.99,2024-02-26T20:53:05.000-08:00,Spain,Barcelona,www.goodrx.com,49068672,1,payment successful
13669,2,Jane Smith,26,Hair Serum,Hair Care,card,3,9.99,2024-10-14T05:16:14.000-07:00,Canada,Toronto,www.medicalnewstoday.com/pharmacy,15777172,1,payment successful
13670,18,William King,2,Lubricating Eye Drops,Eye Care,internet banking,4,9.99,2024-12-10T04:19:41.000-08:00,Italy,Milan,www.expresspharmacy.co.uk,83009641,1,payment successful
13671,13,Ava Lewis,6,Eye Wash,Eye Care,wallet,7,5.49,2024-11-18T01:18:46.000-08:00,United Kingdom,Manchester,www.amazon.com/pharmacy,17324470,1,payment successful
13672,19,Amelia Scott,9,Contact Lens Disinfecting Solution,Eye Care,card,6,22.99,2024-07-25T09:55:18.000-07:00,Netherlands,Rotterdam,www.drugstore.com,40603304,1,payment successful
13673,13,Ava Lewis,121,Nicotine Lozenges,Stop Smoking,card,8,19.99,2024-09-13T09:56:53.000-07:00,United Kingdom,Manchester,www.walgreens.com,59764813,1,payment successful
13674,15,Isabella Hall,27,Hair Oil,Hair Care,card,8,10.99,2024-12-06T01:03:30.000-08:00,Germany,Munich,www.goodrx.com,56756619,1,payment successful
13675,11,Mia Harris,3,Eye Itch Relief Pills,Eye Care,wallet,5,24.99,2024-06-06T07:14:40.000-07:00,United States of America,Los Angeles,www.pillpack.com,51290987,1,payment successful
13676,16,Noah Allen,108,Digestive Enzymes,Digestive Health and Nausea,card,3,14.99,2024-07-26T09:53:52.000-07:00,France,Lyon,www.walgreens.com,50647409,1,payment successful
13677,23,Evelyn Gonzalez,24,Hair Spray,Hair Care,card,9,7.99,2024-11-26T21:55:20.000-08:00,United Kingdom,Birmingham,www.walgreens.com,20504673,1,payment successful
13678,34,"",102,Antiseptic Wipes,----////----,wallet,9,2.99,2024-12-18T06:26:55.000-08:00,"",Perth,www.amazon.com/pharmacy,80072100,1,ROGUEROGUE
13679,45,Avery Bailey,70,Incontinence Wipes,Incontinence,card,4,5.99,2024-08-31T11:46:37.000-07:00,Germany,Cologne,www.amazon.com/pharmacy,51423987,1,payment successful
13680,21,Harper Adams,145,Posture Corrector,Supports and Braces,wallet,2,14.99,2024-04-16T16:45:49.000-07:00,United States of America,Chicago,www.britishpharmacy.co.uk,81006677,1,payment successful
13681,34,Jack Edwards,116,Glucose Meter,Home Tests and Monitoring,wallet,3,24.99,2024-09-24T00:24:35.000-07:00,Australia,Perth,www.alldaychemist.com,85569110,1,payment successful
13682,50,Gabriel Howard,137,Thumb Brace,Supports and Braces,card,8,8.99,2024-01-25T01:13:11.000-08:00,Japan,Fukuoka,www.walgreens.com,39576745,1,payment successful
13683,24,Daniel Nelson,55,Hearing Aid Domes,Hearing Devices and Amplifiers,upi,2,550.0,2024-02-10T08:52:28.000-08:00,Australia,Brisbane,www.alldaychemist.com,26738970,1,payment successful
